model_key,context_length,compression_ratio,layer,lag,overlap_mean,overlap_std,jaccard_mean,sample_count
qwen3_8b,8192,0.5,12,1,0.7993395328521729,,0.6694443225860596,1
qwen3_8b,8192,0.5,12,2,0.7576072812080383,,0.6137499809265137,1
qwen3_8b,8192,0.5,12,4,0.7367965579032898,,0.5877547264099121,1
qwen3_8b,8192,0.5,12,8,0.7239938974380493,,0.572176456451416,1
qwen3_8b,8192,0.5,12,16,0.7133795022964478,,0.5588060617446899,1
qwen3_8b,8192,0.5,12,32,0.6993440985679626,,0.543000340461731,1
qwen3_8b,8192,0.5,12,64,0.6855414509773254,,0.5277115106582642,1
qwen3_8b,8192,0.5,12,128,0.667678952217102,,0.5094583630561829,1
qwen3_8b,8192,0.5,12,256,0.6374329328536987,,0.4802228510379791,1
qwen3_8b,8192,0.5,12,512,0.5968685746192932,,0.445034384727478,1
qwen3_8b,8192,0.5,12,1024,0.538915753364563,,0.3995165824890136,1
qwen3_8b,8192,0.5,13,1,0.8237200975418091,,0.7031012773513794,1
qwen3_8b,8192,0.5,13,2,0.7851815223693848,,0.6496023535728455,1
qwen3_8b,8192,0.5,13,4,0.7579277753829956,,0.6137143969535828,1
qwen3_8b,8192,0.5,13,8,0.7364380955696106,,0.586300253868103,1
qwen3_8b,8192,0.5,13,16,0.7185707688331604,,0.5640742778778076,1
qwen3_8b,8192,0.5,13,32,0.7005675435066223,,0.5430911779403687,1
qwen3_8b,8192,0.5,13,64,0.6865226030349731,,0.5277315378189087,1
qwen3_8b,8192,0.5,13,128,0.658187985420227,,0.4975192844867706,1
qwen3_8b,8192,0.5,13,256,0.6294154524803162,,0.4705251157283783,1
qwen3_8b,8192,0.5,13,512,0.583108127117157,,0.4297482073307037,1
qwen3_8b,8192,0.5,13,1024,0.5311335325241089,,0.3909119963645935,1
qwen3_8b,8192,0.5,14,1,0.834501326084137,,0.7192462682723999,1
qwen3_8b,8192,0.5,14,2,0.8028329610824585,,0.6741898059844971,1
qwen3_8b,8192,0.5,14,4,0.7776656746864319,,0.6400368213653564,1
qwen3_8b,8192,0.5,14,8,0.7571590542793274,,0.6131020188331604,1
qwen3_8b,8192,0.5,14,16,0.7386485934257507,,0.5894240736961365,1
qwen3_8b,8192,0.5,14,32,0.7196575999259949,,0.5663994550704956,1
qwen3_8b,8192,0.5,14,64,0.7056990265846252,,0.5506818890571594,1
qwen3_8b,8192,0.5,14,128,0.6834086775779724,,0.5266420841217041,1
qwen3_8b,8192,0.5,14,256,0.6488229036331177,,0.4922831058502197,1
qwen3_8b,8192,0.5,14,512,0.6010134220123291,,0.4487943649291992,1
qwen3_8b,8192,0.5,14,1024,0.5347199440002441,,0.3945611715316772,1
qwen3_8b,8192,0.5,15,1,0.8124618530273438,,0.6878348588943481,1
qwen3_8b,8192,0.5,15,2,0.7799915671348572,,0.643264651298523,1
qwen3_8b,8192,0.5,15,4,0.7565082907676697,,0.6125138998031616,1
qwen3_8b,8192,0.5,15,8,0.733149528503418,,0.5826327204704285,1
qwen3_8b,8192,0.5,15,16,0.7105639576911926,,0.5548919439315796,1
qwen3_8b,8192,0.5,15,32,0.6888395547866821,,0.5295546054840088,1
qwen3_8b,8192,0.5,15,64,0.6635733842849731,,0.5015773177146912,1
qwen3_8b,8192,0.5,15,128,0.6391998529434204,,0.4768460094928741,1
qwen3_8b,8192,0.5,15,256,0.6071215867996216,,0.4469697475433349,1
qwen3_8b,8192,0.5,15,512,0.5700240135192871,,0.4163180887699127,1
qwen3_8b,8192,0.5,15,1024,0.516448974609375,,0.3762336075305938,1
qwen3_8b,8192,0.5,16,1,0.8406819701194763,,0.7285798788070679,1
qwen3_8b,8192,0.5,16,2,0.8163576722145081,,0.693600594997406,1
qwen3_8b,8192,0.5,16,4,0.7998823523521423,,0.670689582824707,1
qwen3_8b,8192,0.5,16,8,0.7823861837387085,,0.6468682885169983,1
qwen3_8b,8192,0.5,16,16,0.7646240592002869,,0.6232254505157471,1
qwen3_8b,8192,0.5,16,32,0.7448529601097107,,0.5982654690742493,1
qwen3_8b,8192,0.5,16,64,0.7254465222358704,,0.5752438902854919,1
qwen3_8b,8192,0.5,16,128,0.6976150870323181,,0.543948233127594,1
qwen3_8b,8192,0.5,16,256,0.6613509058952332,,0.5069323182106018,1
qwen3_8b,8192,0.5,16,512,0.6190237402915955,,0.4685529172420501,1
qwen3_8b,8192,0.5,16,1024,0.5578285455703735,,0.4187363982200622,1
qwen3_8b,8192,0.5,17,1,0.8220118284225464,,0.701336681842804,1
qwen3_8b,8192,0.5,17,2,0.7826636433601379,,0.646818220615387,1
qwen3_8b,8192,0.5,17,4,0.7457276582717896,,0.5985334515571594,1
qwen3_8b,8192,0.5,17,8,0.7186821699142456,,0.5647294521331787,1
qwen3_8b,8192,0.5,17,16,0.7271003127098083,,0.5757677555084229,1
qwen3_8b,8192,0.5,17,32,0.6994844675064087,,0.5427632331848145,1
qwen3_8b,8192,0.5,17,64,0.676871120929718,,0.5173543095588684,1
qwen3_8b,8192,0.5,17,128,0.6531020998954773,,0.4925421774387359,1
qwen3_8b,8192,0.5,17,256,0.6174842119216919,,0.4585674405097961,1
qwen3_8b,8192,0.5,17,512,0.5812039971351624,,0.4282965958118438,1
qwen3_8b,8192,0.5,17,1024,0.5342823266983032,,0.3945769071578979,1
qwen3_8b,8192,0.5,18,1,0.8433721661567688,,0.7333261370658875,1
qwen3_8b,8192,0.5,18,2,0.8204737901687622,,0.7003269195556641,1
qwen3_8b,8192,0.5,18,4,0.8010897636413574,,0.6732826828956604,1
qwen3_8b,8192,0.5,18,8,0.7794045805931091,,0.6439142823219299,1
qwen3_8b,8192,0.5,18,16,0.7569354176521301,,0.6143427491188049,1
qwen3_8b,8192,0.5,18,32,0.7321547269821167,,0.5831422209739685,1
qwen3_8b,8192,0.5,18,64,0.7091373205184937,,0.5560654401779175,1
qwen3_8b,8192,0.5,18,128,0.6742280125617981,,0.5172978043556213,1
qwen3_8b,8192,0.5,18,256,0.6347075700759888,,0.4785074591636657,1
qwen3_8b,8192,0.5,18,512,0.5907898545265198,,0.4392200410366058,1
qwen3_8b,8192,0.5,18,1024,0.5365906953811646,,0.3976258039474487,1
qwen3_8b,8192,0.5,19,1,0.8331310749053955,,0.7173616290092468,1
qwen3_8b,8192,0.5,19,2,0.8034613728523254,,0.6752000451087952,1
qwen3_8b,8192,0.5,19,4,0.7841449975967407,,0.6487314701080322,1
qwen3_8b,8192,0.5,19,8,0.7675776481628418,,0.6267338395118713,1
qwen3_8b,8192,0.5,19,16,0.7489369511604309,,0.6024855375289917,1
qwen3_8b,8192,0.5,19,32,0.729482889175415,,0.5785657167434692,1
qwen3_8b,8192,0.5,19,64,0.7103222608566284,,0.5562889575958252,1
qwen3_8b,8192,0.5,19,128,0.6830486059188843,,0.5264455080032349,1
qwen3_8b,8192,0.5,19,256,0.6541193723678589,,0.4983530640602112,1
qwen3_8b,8192,0.5,19,512,0.6139336824417114,,0.4628110826015472,1
qwen3_8b,8192,0.5,19,1024,0.5478821396827698,,0.4083650410175323,1
qwen3_8b,8192,0.5,20,1,0.8003625869750977,,0.6703504323959351,1
qwen3_8b,8192,0.5,20,2,0.755984902381897,,0.6113227605819702,1
qwen3_8b,8192,0.5,20,4,0.7259057760238647,,0.5735635161399841,1
qwen3_8b,8192,0.5,20,8,0.7027513980865479,,0.5458863973617554,1
qwen3_8b,8192,0.5,20,16,0.6797020435333252,,0.5187976360321045,1
qwen3_8b,8192,0.5,20,32,0.6557651162147522,,0.4923337399959564,1
qwen3_8b,8192,0.5,20,64,0.633533239364624,,0.4689073860645294,1
qwen3_8b,8192,0.5,20,128,0.6028746366500854,,0.4384728372097015,1
qwen3_8b,8192,0.5,20,256,0.5671638250350952,,0.4062168598175049,1
qwen3_8b,8192,0.5,20,512,0.5295712351799011,,0.3759859502315521,1
qwen3_8b,8192,0.5,20,1024,0.4819953441619873,,0.3427444100379944,1
qwen3_8b,8192,0.5,21,1,0.8444048762321472,,0.7345166206359863,1
qwen3_8b,8192,0.5,21,2,0.8108420968055725,,0.6864452958106995,1
qwen3_8b,8192,0.5,21,4,0.7812154293060303,,0.6457395553588867,1
qwen3_8b,8192,0.5,21,8,0.7549334168434143,,0.6111700534820557,1
qwen3_8b,8192,0.5,21,16,0.7271878719329834,,0.5761342644691467,1
qwen3_8b,8192,0.5,21,32,0.7017452120780945,,0.5458788275718689,1
qwen3_8b,8192,0.5,21,64,0.6792290210723877,,0.5205022692680359,1
qwen3_8b,8192,0.5,21,128,0.642714262008667,,0.481761485338211,1
qwen3_8b,8192,0.5,21,256,0.6001288294792175,,0.4411128461360931,1
qwen3_8b,8192,0.5,21,512,0.5519735813140869,,0.399082750082016,1
qwen3_8b,8192,0.5,21,1024,0.5066466927528381,,0.3671499490737915,1
qwen3_8b,8192,0.5,22,1,0.8337374925613403,,0.7180601954460144,1
qwen3_8b,8192,0.5,22,2,0.7906237840652466,,0.6576903462409973,1
qwen3_8b,8192,0.5,22,4,0.767762303352356,,0.6272649168968201,1
qwen3_8b,8192,0.5,22,8,0.7543642520904541,,0.6102697253227234,1
qwen3_8b,8192,0.5,22,16,0.7361551523208618,,0.586833655834198,1
qwen3_8b,8192,0.5,22,32,0.7200221419334412,,0.5673669576644897,1
qwen3_8b,8192,0.5,22,64,0.7035982608795166,,0.5486935973167419,1
qwen3_8b,8192,0.5,22,128,0.6783726215362549,,0.5213997960090637,1
qwen3_8b,8192,0.5,22,256,0.6496409177780151,,0.4936821460723877,1
qwen3_8b,8192,0.5,22,512,0.608727216720581,,0.4575421810150146,1
qwen3_8b,8192,0.5,22,1024,0.5445338487625122,,0.4049556255340576,1
qwen3_8b,8192,0.5,23,1,0.8728265762329102,,0.7777964472770691,1
qwen3_8b,8192,0.5,23,2,0.8421579599380493,,0.7314891219139099,1
qwen3_8b,8192,0.5,23,4,0.8142656087875366,,0.6911120414733887,1
qwen3_8b,8192,0.5,23,8,0.7898203134536743,,0.6570641398429871,1
qwen3_8b,8192,0.5,23,16,0.7616478204727173,,0.6193712949752808,1
qwen3_8b,8192,0.5,23,32,0.7340367436408997,,0.5845622420310974,1
qwen3_8b,8192,0.5,23,64,0.7075315117835999,,0.5530104041099548,1
qwen3_8b,8192,0.5,23,128,0.6762354373931885,,0.5186378955841064,1
qwen3_8b,8192,0.5,23,256,0.6407440304756165,,0.4839836657047272,1
qwen3_8b,8192,0.5,23,512,0.5912507176399231,,0.4386540353298187,1
qwen3_8b,8192,0.5,23,1024,0.5378387570381165,,0.3978893160820007,1
qwen3_8b,8192,0.5,24,1,0.8512535691261292,,0.7445178627967834,1
qwen3_8b,8192,0.5,24,2,0.8153154850006104,,0.6921475529670715,1
qwen3_8b,8192,0.5,24,4,0.7906751036643982,,0.6578754782676697,1
qwen3_8b,8192,0.5,24,8,0.7724146246910095,,0.6334624886512756,1
qwen3_8b,8192,0.5,24,16,0.749683141708374,,0.6038950681686401,1
qwen3_8b,8192,0.5,24,32,0.730217456817627,,0.579828143119812,1
qwen3_8b,8192,0.5,24,64,0.7073780298233032,,0.5529516339302063,1
qwen3_8b,8192,0.5,24,128,0.6749159097671509,,0.5171643495559692,1
qwen3_8b,8192,0.5,24,256,0.6392026543617249,,0.4822859764099121,1
qwen3_8b,8192,0.5,24,512,0.5958288311958313,,0.4436248540878296,1
qwen3_8b,8192,0.5,24,1024,0.5376218557357788,,0.3977121710777282,1
qwen3_8b,8192,0.5,25,1,0.8595096468925476,,0.756034791469574,1
qwen3_8b,8192,0.5,25,2,0.8248849511146545,,0.7047200202941895,1
qwen3_8b,8192,0.5,25,4,0.8006095886230469,,0.6703823208808899,1
qwen3_8b,8192,0.5,25,8,0.784721314907074,,0.6487690806388855,1
qwen3_8b,8192,0.5,25,16,0.7689493894577026,,0.6277353763580322,1
qwen3_8b,8192,0.5,25,32,0.7508110404014587,,0.6047083735466003,1
qwen3_8b,8192,0.5,25,64,0.730254590511322,,0.5800517797470093,1
qwen3_8b,8192,0.5,25,128,0.7060588598251343,,0.5531046390533447,1
qwen3_8b,8192,0.5,25,256,0.6752249598503113,,0.5220698714256287,1
qwen3_8b,8192,0.5,25,512,0.6247637271881104,,0.4742203652858734,1
qwen3_8b,8192,0.5,25,1024,0.554675817489624,,0.4149388074874878,1
qwen3_8b,8192,0.5,26,1,0.8395429849624634,,0.727289080619812,1
qwen3_8b,8192,0.5,26,2,0.8024572730064392,,0.6742112040519714,1
qwen3_8b,8192,0.5,26,4,0.7812857031822205,,0.6450644135475159,1
qwen3_8b,8192,0.5,26,8,0.7653921246528625,,0.6241486072540283,1
qwen3_8b,8192,0.5,26,16,0.7461031079292297,,0.5990700721740723,1
qwen3_8b,8192,0.5,26,32,0.7314919233322144,,0.5813179612159729,1
qwen3_8b,8192,0.5,26,64,0.7151046395301819,,0.5623284578323364,1
qwen3_8b,8192,0.5,26,128,0.690372109413147,,0.5353427529335022,1
qwen3_8b,8192,0.5,26,256,0.6641777753829956,,0.5100304484367371,1
qwen3_8b,8192,0.5,26,512,0.6221060752868652,,0.4719805717468261,1
qwen3_8b,8192,0.5,26,1024,0.5658057928085327,,0.4274758398532867,1
qwen3_8b,8192,0.5,27,1,0.7942689061164856,,0.6620562672615051,1
qwen3_8b,8192,0.5,27,2,0.7490472793579102,,0.6023395657539368,1
qwen3_8b,8192,0.5,27,4,0.7286544442176819,,0.5770564675331116,1
qwen3_8b,8192,0.5,27,8,0.7166932225227356,,0.5627367496490479,1
qwen3_8b,8192,0.5,27,16,0.7057812213897705,,0.5492746233940125,1
qwen3_8b,8192,0.5,27,32,0.6912931203842163,,0.5325895547866821,1
qwen3_8b,8192,0.5,27,64,0.6760578751564026,,0.5160764455795288,1
qwen3_8b,8192,0.5,27,128,0.653793215751648,,0.493068128824234,1
qwen3_8b,8192,0.5,27,256,0.6269174218177795,,0.4679873585700989,1
qwen3_8b,8192,0.5,27,512,0.590221107006073,,0.4373163282871246,1
qwen3_8b,8192,0.5,27,1024,0.5287823677062988,,0.3886668086051941,1
qwen3_8b,8192,0.5,28,1,0.8457480072975159,,0.7362073063850403,1
qwen3_8b,8192,0.5,28,2,0.8055939078330994,,0.6784636378288269,1
qwen3_8b,8192,0.5,28,4,0.7741930484771729,,0.6358234286308289,1
qwen3_8b,8192,0.5,28,8,0.7502130270004272,,0.6045883297920227,1
qwen3_8b,8192,0.5,28,16,0.7247555255889893,,0.5727267861366272,1
qwen3_8b,8192,0.5,28,32,0.7022242546081543,,0.545802652835846,1
qwen3_8b,8192,0.5,28,64,0.6831189393997192,,0.5242795348167419,1
qwen3_8b,8192,0.5,28,128,0.6444351077079773,,0.4827034771442413,1
qwen3_8b,8192,0.5,28,256,0.5996456742286682,,0.4393725097179413,1
qwen3_8b,8192,0.5,28,512,0.5525002479553223,,0.3985020816326141,1
qwen3_8b,8192,0.5,28,1024,0.4950048625469208,,0.3552916347980499,1
qwen3_8b,8192,0.5,29,1,0.8059833645820618,,0.6793126463890076,1
qwen3_8b,8192,0.5,29,2,0.7615520358085632,,0.6193234324455261,1
qwen3_8b,8192,0.5,29,4,0.7417129278182983,,0.5938863158226013,1
qwen3_8b,8192,0.5,29,8,0.7271060943603516,,0.5759134888648987,1
qwen3_8b,8192,0.5,29,16,0.7103859186172485,,0.5556662082672119,1
qwen3_8b,8192,0.5,29,32,0.6955240368843079,,0.5384783148765564,1
qwen3_8b,8192,0.5,29,64,0.6791269183158875,,0.5203036665916443,1
qwen3_8b,8192,0.5,29,128,0.6551161408424377,,0.4954414367675781,1
qwen3_8b,8192,0.5,29,256,0.6243352890014648,,0.4659153521060943,1
qwen3_8b,8192,0.5,29,512,0.58848637342453,,0.4360086917877197,1
qwen3_8b,8192,0.5,29,1024,0.5387792587280273,,0.3995247781276703,1
qwen3_8b,8192,0.5,30,1,0.8394074440002441,,0.725718080997467,1
qwen3_8b,8192,0.5,30,2,0.8045904040336609,,0.6756576895713806,1
qwen3_8b,8192,0.5,30,4,0.7872487902641296,,0.6518569588661194,1
qwen3_8b,8192,0.5,30,8,0.774653434753418,,0.6351598501205444,1
qwen3_8b,8192,0.5,30,16,0.7555662989616394,,0.6101943850517273,1
qwen3_8b,8192,0.5,30,32,0.7402938008308411,,0.5913428664207458,1
qwen3_8b,8192,0.5,30,64,0.719636857509613,,0.5668133497238159,1
qwen3_8b,8192,0.5,30,128,0.6922701597213745,,0.5365384221076965,1
qwen3_8b,8192,0.5,30,256,0.6675990223884583,,0.5128539800643921,1
qwen3_8b,8192,0.5,30,512,0.626998782157898,,0.4766176044940948,1
qwen3_8b,8192,0.5,30,1024,0.5467991828918457,,0.4066015183925628,1
qwen3_8b,8192,0.5,31,1,0.825368344783783,,0.7056632041931152,1
qwen3_8b,8192,0.5,31,2,0.7852771282196045,,0.6495482921600342,1
qwen3_8b,8192,0.5,31,4,0.7651469111442566,,0.6228796243667603,1
qwen3_8b,8192,0.5,31,8,0.7469345927238464,,0.599549412727356,1
qwen3_8b,8192,0.5,31,16,0.7230045199394226,,0.5695192217826843,1
qwen3_8b,8192,0.5,31,32,0.7036860585212708,,0.5466811060905457,1
qwen3_8b,8192,0.5,31,64,0.6846087574958801,,0.5253249406814575,1
qwen3_8b,8192,0.5,31,128,0.6551532745361328,,0.4940777420997619,1
qwen3_8b,8192,0.5,31,256,0.6310148239135742,,0.4721027016639709,1
qwen3_8b,8192,0.5,31,512,0.5932044982910156,,0.4400536119937897,1
qwen3_8b,8192,0.5,31,1024,0.5290026664733887,,0.3887187242507934,1
qwen3_8b,8192,0.5,32,1,0.835529625415802,,0.7194861173629761,1
qwen3_8b,8192,0.5,32,2,0.8009634017944336,,0.6701832413673401,1
qwen3_8b,8192,0.5,32,4,0.7827454209327698,,0.6453585624694824,1
qwen3_8b,8192,0.5,32,8,0.7682449817657471,,0.6261795163154602,1
qwen3_8b,8192,0.5,32,16,0.7497256994247437,,0.6021267175674438,1
qwen3_8b,8192,0.5,32,32,0.7397007346153259,,0.5901311039924622,1
qwen3_8b,8192,0.5,32,64,0.7129045128822327,,0.5581613183021545,1
qwen3_8b,8192,0.5,32,128,0.6927601099014282,,0.5367612242698669,1
qwen3_8b,8192,0.5,32,256,0.6739178895950317,,0.520015299320221,1
qwen3_8b,8192,0.5,32,512,0.6211845278739929,,0.4697738885879516,1
qwen3_8b,8192,0.5,32,1024,0.5520814657211304,,0.4118461012840271,1
qwen3_8b,8192,0.5,33,1,0.7902246713638306,,0.6567760705947876,1
qwen3_8b,8192,0.5,33,2,0.745252251625061,,0.5979071855545044,1
qwen3_8b,8192,0.5,33,4,0.7265287637710571,,0.5748090147972107,1
qwen3_8b,8192,0.5,33,8,0.7110052108764648,,0.5563124418258667,1
qwen3_8b,8192,0.5,33,16,0.6957314610481262,,0.5378496646881104,1
qwen3_8b,8192,0.5,33,32,0.6806230545043945,,0.520986795425415,1
qwen3_8b,8192,0.5,33,64,0.6637351512908936,,0.5025359988212585,1
qwen3_8b,8192,0.5,33,128,0.6384507417678833,,0.4766570925712585,1
qwen3_8b,8192,0.5,33,256,0.6049968004226685,,0.4450843930244446,1
qwen3_8b,8192,0.5,33,512,0.5704074501991272,,0.4169982969760895,1
qwen3_8b,8192,0.5,33,1024,0.5232957601547241,,0.3833126127719879,1
qwen3_8b,8192,0.5,34,1,0.8046244382858276,,0.6758652329444885,1
qwen3_8b,8192,0.5,34,2,0.7632104158401489,,0.6200956106185913,1
qwen3_8b,8192,0.5,34,4,0.7438483834266663,,0.5954445600509644,1
qwen3_8b,8192,0.5,34,8,0.7324227094650269,,0.5813279747962952,1
qwen3_8b,8192,0.5,34,16,0.7271667122840881,,0.5749711394309998,1
qwen3_8b,8192,0.5,34,32,0.7117316722869873,,0.5567017793655396,1
qwen3_8b,8192,0.5,34,64,0.6964630484580994,,0.5394810438156128,1
qwen3_8b,8192,0.5,34,128,0.6744478344917297,,0.5162432193756104,1
qwen3_8b,8192,0.5,34,256,0.6489371657371521,,0.4921859204769134,1
qwen3_8b,8192,0.5,34,512,0.6057040095329285,,0.4536028206348419,1
qwen3_8b,8192,0.5,34,1024,0.5421019792556763,,0.4020864963531494,1
qwen3_8b,8192,0.5,35,1,0.8581821322441101,,0.7532417178153992,1
qwen3_8b,8192,0.5,35,2,0.8236920833587646,,0.7020747661590576,1
qwen3_8b,8192,0.5,35,4,0.804431676864624,,0.6747390031814575,1
qwen3_8b,8192,0.5,35,8,0.7967061400413513,,0.6641783118247986,1
qwen3_8b,8192,0.5,35,16,0.7778865098953247,,0.6387973427772522,1
qwen3_8b,8192,0.5,35,32,0.760039210319519,,0.6158987283706665,1
qwen3_8b,8192,0.5,35,64,0.7373843193054199,,0.5882348418235779,1
qwen3_8b,8192,0.5,35,128,0.6989931464195251,,0.5438919067382812,1
qwen3_8b,8192,0.5,35,256,0.6916064023971558,,0.5406569242477417,1
qwen3_8b,8192,0.5,35,512,0.6502728462219238,,0.5026055574417114,1
qwen3_8b,8192,0.5,35,1024,0.5777159929275513,,0.4393088221549988,1
qwen3_8b,8192,0.7,0,1,0.7616533637046814,,0.6184020638465881,1
qwen3_8b,8192,0.7,0,2,0.7542699575424194,,0.6088931560516357,1
qwen3_8b,8192,0.7,0,4,0.7453777194023132,,0.5968672037124634,1
qwen3_8b,8192,0.7,0,8,0.7349939942359924,,0.5837721824645996,1
qwen3_8b,8192,0.7,0,16,0.7172746658325195,,0.5619410276412964,1
qwen3_8b,8192,0.7,0,32,0.6854749321937561,,0.5245283842086792,1
qwen3_8b,8192,0.7,0,64,0.6352196931838989,,0.4691956341266632,1
qwen3_8b,8192,0.7,0,128,0.5925317406654358,,0.4264234602451324,1
qwen3_8b,8192,0.7,0,256,0.5546781420707703,,0.3923617303371429,1
qwen3_8b,8192,0.7,0,512,0.5394931435585022,,0.3844764232635498,1
qwen3_8b,8192,0.7,0,1024,0.432008296251297,,0.295893907546997,1
qwen3_8b,8192,0.7,1,1,0.8116597533226013,,0.6861852407455444,1
qwen3_8b,8192,0.7,1,2,0.7892517447471619,,0.6550412178039551,1
qwen3_8b,8192,0.7,1,4,0.7772815227508545,,0.6388592720031738,1
qwen3_8b,8192,0.7,1,8,0.7688924074172974,,0.6276032328605652,1
qwen3_8b,8192,0.7,1,16,0.7578798532485962,,0.612996518611908,1
qwen3_8b,8192,0.7,1,32,0.7425245642662048,,0.594010591506958,1
qwen3_8b,8192,0.7,1,64,0.7322853803634644,,0.5827011466026306,1
qwen3_8b,8192,0.7,1,128,0.7085434198379517,,0.5561057329177856,1
qwen3_8b,8192,0.7,1,256,0.6744505763053894,,0.5209524035453796,1
qwen3_8b,8192,0.7,1,512,0.6084708571434021,,0.4560659229755401,1
qwen3_8b,8192,0.7,1,1024,0.5126901268959045,,0.3715683221817016,1
qwen3_8b,8192,0.7,2,1,0.7879493832588196,,0.6528605818748474,1
qwen3_8b,8192,0.7,2,2,0.7529429197311401,,0.6065244078636169,1
qwen3_8b,8192,0.7,2,4,0.7418527007102966,,0.5923191905021667,1
qwen3_8b,8192,0.7,2,8,0.729609489440918,,0.5769686698913574,1
qwen3_8b,8192,0.7,2,16,0.716336727142334,,0.5606383085250854,1
qwen3_8b,8192,0.7,2,32,0.6955567598342896,,0.5362852811813354,1
qwen3_8b,8192,0.7,2,64,0.6763185262680054,,0.5150793790817261,1
qwen3_8b,8192,0.7,2,128,0.6525061726570129,,0.4904747605323791,1
qwen3_8b,8192,0.7,2,256,0.608583390712738,,0.4471945762634277,1
qwen3_8b,8192,0.7,2,512,0.5328231453895569,,0.3778236210346222,1
qwen3_8b,8192,0.7,2,1024,0.4395039081573486,,0.3025424480438232,1
qwen3_8b,8192,0.7,3,1,0.7654401659965515,,0.6249373555183411,1
qwen3_8b,8192,0.7,3,2,0.7335754632949829,,0.5832683444023132,1
qwen3_8b,8192,0.7,3,4,0.7228956818580627,,0.5699256062507629,1
qwen3_8b,8192,0.7,3,8,0.7155020236968994,,0.5610455870628357,1
qwen3_8b,8192,0.7,3,16,0.7064653635025024,,0.5502342581748962,1
qwen3_8b,8192,0.7,3,32,0.6951073408126831,,0.5373715162277222,1
qwen3_8b,8192,0.7,3,64,0.6825421452522278,,0.5238319039344788,1
qwen3_8b,8192,0.7,3,128,0.6570484042167664,,0.4968443214893341,1
qwen3_8b,8192,0.7,3,256,0.6242944002151489,,0.4653028845787048,1
qwen3_8b,8192,0.7,3,512,0.5633907914161682,,0.4093096256256103,1
qwen3_8b,8192,0.7,3,1024,0.4799420833587646,,0.3404326140880584,1
qwen3_8b,8192,0.7,4,1,0.7520391345024109,,0.6087185144424438,1
qwen3_8b,8192,0.7,4,2,0.7245267629623413,,0.5733200311660767,1
qwen3_8b,8192,0.7,4,4,0.7174131870269775,,0.5645136833190918,1
qwen3_8b,8192,0.7,4,8,0.7108404040336609,,0.5565134286880493,1
qwen3_8b,8192,0.7,4,16,0.7012200355529785,,0.5448172092437744,1
qwen3_8b,8192,0.7,4,32,0.6878167390823364,,0.5296685099601746,1
qwen3_8b,8192,0.7,4,64,0.6739220023155212,,0.5147553086280823,1
qwen3_8b,8192,0.7,4,128,0.6499587297439575,,0.4896414577960968,1
qwen3_8b,8192,0.7,4,256,0.6152524352073669,,0.4561578929424286,1
qwen3_8b,8192,0.7,4,512,0.554149866104126,,0.4003255069255829,1
qwen3_8b,8192,0.7,4,1024,0.4630311727523803,,0.3248574733734131,1
qwen3_8b,8192,0.7,5,1,0.7983542084693909,,0.6670399904251099,1
qwen3_8b,8192,0.7,5,2,0.7663142085075378,,0.6232255101203918,1
qwen3_8b,8192,0.7,5,4,0.7448863983154297,,0.5955972075462341,1
qwen3_8b,8192,0.7,5,8,0.730582058429718,,0.5776215195655823,1
qwen3_8b,8192,0.7,5,16,0.7233679890632629,,0.5690933465957642,1
qwen3_8b,8192,0.7,5,32,0.705500066280365,,0.5481684803962708,1
qwen3_8b,8192,0.7,5,64,0.6835869550704956,,0.5236282348632812,1
qwen3_8b,8192,0.7,5,128,0.6613624691963196,,0.5005963444709778,1
qwen3_8b,8192,0.7,5,256,0.6263675689697266,,0.4666013717651367,1
qwen3_8b,8192,0.7,5,512,0.5717702507972717,,0.4172567427158355,1
qwen3_8b,8192,0.7,5,1024,0.466766357421875,,0.3277011513710022,1
qwen3_8b,8192,0.7,6,1,0.7700856328010559,,0.6295368075370789,1
qwen3_8b,8192,0.7,6,2,0.7241320610046387,,0.5705827474594116,1
qwen3_8b,8192,0.7,6,4,0.6883491277694702,,0.5275953412055969,1
qwen3_8b,8192,0.7,6,8,0.6574475765228271,,0.4922720491886139,1
qwen3_8b,8192,0.7,6,16,0.6633065342903137,,0.4990360736846924,1
qwen3_8b,8192,0.7,6,32,0.6305522322654724,,0.4635164141654968,1
qwen3_8b,8192,0.7,6,64,0.6054325699806213,,0.4379065632820129,1
qwen3_8b,8192,0.7,6,128,0.5741516351699829,,0.4079557955265045,1
qwen3_8b,8192,0.7,6,256,0.5507484078407288,,0.3885641098022461,1
qwen3_8b,8192,0.7,6,512,0.4899013340473175,,0.337380975484848,1
qwen3_8b,8192,0.7,6,1024,0.4026020169258117,,0.2705464661121368,1
qwen3_8b,8192,0.7,7,1,0.7586766481399536,,0.6142414808273315,1
qwen3_8b,8192,0.7,7,2,0.7145669460296631,,0.5584084987640381,1
qwen3_8b,8192,0.7,7,4,0.6853435039520264,,0.5235583782196045,1
qwen3_8b,8192,0.7,7,8,0.6586821675300598,,0.4931099116802215,1
qwen3_8b,8192,0.7,7,16,0.6314830183982849,,0.4634323716163635,1
qwen3_8b,8192,0.7,7,32,0.6069816946983337,,0.4381150007247925,1
qwen3_8b,8192,0.7,7,64,0.5857338309288025,,0.4173289537429809,1
qwen3_8b,8192,0.7,7,128,0.5519760251045227,,0.3858459591865539,1
